[LOG]
392=18/03/2010 11:35:58 AM:  END: EventFinishedCountingOnlineAccounts
393=18/03/2010 11:35:58 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
394=18/03/2010 11:35:58 AM:  Checking port: 8085
395=18/03/2010 11:35:58 AM:  ReportPort: 8085 - True
396=18/03/2010 11:35:59 AM:  CheckSchedules
397=18/03/2010 11:35:59 AM:  Processor: 4
398=18/03/2010 11:36:00 AM:  CheckSchedules
399=18/03/2010 11:36:00 AM:  Processor: 2
400=18/03/2010 11:36:00 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
401=18/03/2010 11:36:01 AM:  CheckSchedules
402=18/03/2010 11:36:01 AM:  Processor: 2
403=18/03/2010 11:36:01 AM:  START: GetNumAccounts
404=18/03/2010 11:36:01 AM:  END: GetNumAccounts
405=18/03/2010 11:36:01 AM:  START: EventFinishedCountingAccounts: 10:10
406=18/03/2010 11:36:01 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
408=18/03/2010 11:36:02 AM:  CheckSchedules
409=18/03/2010 11:36:02 AM:  Processor: 6
410=18/03/2010 11:36:03 AM:  CheckSchedules
411=18/03/2010 11:36:03 AM:  Processor: 2
412=18/03/2010 11:36:03 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
413=18/03/2010 11:36:03 AM:  END: GetNumOnline
414=18/03/2010 11:36:03 AM:  START: EventFinishedCountingOnlineAccounts
415=18/03/2010 11:36:03 AM:  END: EventFinishedCountingOnlineAccounts
416=18/03/2010 11:36:04 AM:  CheckSchedules
417=18/03/2010 11:36:04 AM:  Processor: 7
418=18/03/2010 11:36:04 AM:  Checking port: 3724
419=18/03/2010 11:36:04 AM:  ReportPort: 3724 - True
420=18/03/2010 11:36:04 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
421=18/03/2010 11:36:04 AM:  Checking port: 8085
422=18/03/2010 11:36:04 AM:  ReportPort: 8085 - True
423=18/03/2010 11:36:05 AM:  CheckSchedules
424=18/03/2010 11:36:05 AM:  Processor: 5
425=18/03/2010 11:36:06 AM:  CheckSchedules
426=18/03/2010 11:36:06 AM:  Processor: 2
427=18/03/2010 11:36:06 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
428=18/03/2010 11:36:07 AM:  CheckSchedules
429=18/03/2010 11:36:07 AM:  Processor: 4
430=18/03/2010 11:36:07 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
431=18/03/2010 11:36:08 AM:  CheckSchedules
432=18/03/2010 11:36:08 AM:  Processor: 3
433=18/03/2010 11:36:08 AM:  END: GetNumOnline
434=18/03/2010 11:36:08 AM:  START: EventFinishedCountingOnlineAccounts
435=18/03/2010 11:36:08 AM:  END: EventFinishedCountingOnlineAccounts
436=18/03/2010 11:36:09 AM:  CheckSchedules
437=18/03/2010 11:36:09 AM:  Processor: 3
438=18/03/2010 11:36:09 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
439=18/03/2010 11:36:10 AM:  CheckSchedules
440=18/03/2010 11:36:10 AM:  Processor: 3
441=18/03/2010 11:36:10 AM:  Checking port: 3724
442=18/03/2010 11:36:10 AM:  ReportPort: 3724 - True
443=18/03/2010 11:36:10 AM:  START: GetNumAccounts
444=18/03/2010 11:36:10 AM:  END: GetNumAccounts
445=18/03/2010 11:36:10 AM:  START: EventFinishedCountingAccounts: 10:10
446=18/03/2010 11:36:10 AM:  END: EventFinishedCountingAccounts: 10:10
447=18/03/2010 11:36:10 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
448=18/03/2010 11:36:10 AM:  Checking port: 8085
449=18/03/2010 11:36:10 AM:  ReportPort: 8085 - True
450=18/03/2010 11:36:11 AM:  CheckSchedules
451=18/03/2010 11:36:11 AM:  Processor: 5
452=18/03/2010 11:36:12 AM:  CheckSchedules
453=18/03/2010 11:36:12 AM:  Processor: 2
454=18/03/2010 11:36:12 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
455=18/03/2010 11:36:13 AM:  CheckSchedules
456=18/03/2010 11:36:13 AM:  Processor: 4
457=18/03/2010 11:36:13 AM:  END: GetNumOnline
458=18/03/2010 11:36:13 AM:  START: EventFinishedCountingOnlineAccounts
459=18/03/2010 11:36:13 AM:  END: EventFinishedCountingOnlineAccounts
460=18/03/2010 11:36:13 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
461=18/03/2010 11:36:14 AM:  CheckSchedules
462=18/03/2010 11:36:14 AM:  Processor: 4
463=18/03/2010 11:36:15 AM:  CheckSchedules
464=18/03/2010 11:36:15 AM:  Processor: 4
465=18/03/2010 11:36:15 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
466=18/03/2010 11:36:16 AM:  CheckSchedules
467=18/03/2010 11:36:16 AM:  Processor: 4
468=18/03/2010 11:36:16 AM:  Checking port: 3724
469=18/03/2010 11:36:16 AM:  ReportPort: 3724 - True
470=18/03/2010 11:36:16 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
471=18/03/2010 11:36:16 AM:  Checking port: 8085
472=18/03/2010 11:36:16 AM:  ReportPort: 8085 - True
473=18/03/2010 11:36:17 AM:  CheckSchedules
474=18/03/2010 11:36:17 AM:  Processor: 2
475=18/03/2010 11:36:17 AM:  START: GetNumCharacters
476=18/03/2010 11:36:17 AM:  END: GetNumCharacters
477=18/03/2010 11:36:17 AM:  START: EventFinishedCountingCharacters: 33:33
478=18/03/2010 11:36:17 AM:  END: EventFinishedCountingCharacters: 33:33
479=18/03/2010 11:36:18 AM:  CheckSchedules
480=18/03/2010 11:36:18 AM:  Processor: 5
481=18/03/2010 11:36:18 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
482=18/03/2010 11:36:18 AM:  END: GetNumOnline
483=18/03/2010 11:36:18 AM:  START: EventFinishedCountingOnlineAccounts
484=18/03/2010 11:36:18 AM:  END: EventFinishedCountingOnlineAccounts
485=18/03/2010 11:36:19 AM:  CheckSchedules
486=18/03/2010 11:36:19 AM:  Processor: 4
487=18/03/2010 11:36:19 AM:  START: GetNumAccounts
488=18/03/2010 11:36:19 AM:  END: GetNumAccounts
489=18/03/2010 11:36:19 AM:  START: EventFinishedCountingAccounts: 10:10
490=18/03/2010 11:36:19 AM:  END: EventFinishedCountingAccounts: 10:10
491=18/03/2010 11:36:19 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
492=18/03/2010 11:36:20 AM:  CheckSchedules
493=18/03/2010 11:36:20 AM:  Processor: 7
494=18/03/2010 11:36:21 AM:  CheckSchedules
495=18/03/2010 11:36:21 AM:  Processor: 2
496=18/03/2010 11:36:21 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
497=18/03/2010 11:36:22 AM:  CheckSchedules
498=18/03/2010 11:36:22 AM:  Processor: 4
499=18/03/2010 11:36:22 AM:  Checking port: 3724
500=18/03/2010 11:36:22 AM:  ReportPort: 3724 - True
501=18/03/2010 11:36:22 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
502=18/03/2010 11:36:22 AM:  Checking port: 8085
503=18/03/2010 11:36:22 AM:  ReportPort: 8085 - True
504=18/03/2010 11:36:23 AM:  CheckSchedules
505=18/03/2010 11:36:23 AM:  Processor: 5
506=18/03/2010 11:36:23 AM:  END: GetNumOnline
507=18/03/2010 11:36:23 AM:  START: EventFinishedCountingOnlineAccounts
508=18/03/2010 11:36:23 AM:  END: EventFinishedCountingOnlineAccounts
509=18/03/2010 11:36:24 AM:  CheckSchedules
510=18/03/2010 11:36:24 AM:  Processor: 4
511=18/03/2010 11:36:24 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
512=18/03/2010 11:36:25 AM:  CheckSchedules
513=18/03/2010 11:36:25 AM:  Processor: 6
514=18/03/2010 11:36:25 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
515=18/03/2010 11:36:26 AM:  CheckSchedules
516=18/03/2010 11:36:26 AM:  Processor: 3
517=18/03/2010 11:36:27 AM:  CheckSchedules
518=18/03/2010 11:36:27 AM:  Processor: 2
519=18/03/2010 11:36:27 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
520=18/03/2010 11:36:28 AM:  CheckSchedules
521=18/03/2010 11:36:28 AM:  Processor: 5
522=18/03/2010 11:36:28 AM:  Checking port: 3724
523=18/03/2010 11:36:28 AM:  ReportPort: 3724 - True
524=18/03/2010 11:36:28 AM:  END: GetNumOnline
525=18/03/2010 11:36:28 AM:  START: EventFinishedCountingOnlineAccounts
526=18/03/2010 11:36:28 AM:  END: EventFinishedCountingOnlineAccounts
527=18/03/2010 11:36:28 AM:  START: GetNumAccounts
528=18/03/2010 11:36:28 AM:  END: GetNumAccounts
529=18/03/2010 11:36:28 AM:  START: EventFinishedCountingAccounts: 10:10
530=18/03/2010 11:36:28 AM:  END: EventFinishedCountingAccounts: 10:10
531=18/03/2010 11:36:28 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
532=18/03/2010 11:36:28 AM:  Checking port: 8085
533=18/03/2010 11:36:28 AM:  ReportPort: 8085 - True
534=18/03/2010 11:36:29 AM:  CheckSchedules
535=18/03/2010 11:36:29 AM:  Processor: 5
536=18/03/2010 11:36:30 AM:  CheckSchedules
537=18/03/2010 11:36:30 AM:  Processor: 2
538=18/03/2010 11:36:30 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
539=18/03/2010 11:36:31 AM:  CheckSchedules
540=18/03/2010 11:36:31 AM:  Processor: 11
541=18/03/2010 11:36:31 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
542=18/03/2010 11:36:32 AM:  CheckSchedules
543=18/03/2010 11:36:32 AM:  Processor: 15
544=18/03/2010 11:36:33 AM:  CheckSchedules
545=18/03/2010 11:36:33 AM:  Processor: 12
546=18/03/2010 11:36:33 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
547=18/03/2010 11:36:33 AM:  END: GetNumOnline
548=18/03/2010 11:36:33 AM:  START: EventFinishedCountingOnlineAccounts
549=18/03/2010 11:36:33 AM:  END: EventFinishedCountingOnlineAccounts
550=18/03/2010 11:36:34 AM:  CheckSchedules
551=18/03/2010 11:36:34 AM:  Processor: 3
552=18/03/2010 11:36:34 AM:  Checking port: 3724
553=18/03/2010 11:36:34 AM:  ReportPort: 3724 - True
554=18/03/2010 11:36:34 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
555=18/03/2010 11:36:34 AM:  Checking port: 8085
556=18/03/2010 11:36:34 AM:  ReportPort: 8085 - True
557=18/03/2010 11:36:35 AM:  CheckSchedules
558=18/03/2010 11:36:35 AM:  Processor: 16
559=18/03/2010 11:36:36 AM:  CheckSchedules
560=18/03/2010 11:36:36 AM:  Processor: 12
561=18/03/2010 11:36:36 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
562=18/03/2010 11:36:37 AM:  CheckSchedules
563=18/03/2010 11:36:37 AM:  Processor: 2
564=18/03/2010 11:36:37 AM:  START: GetNumAccounts
565=18/03/2010 11:36:37 AM:  END: GetNumAccounts
566=18/03/2010 11:36:37 AM:  START: EventFinishedCountingAccounts: 10:10
567=18/03/2010 11:36:37 AM:  END: EventFinishedCountingAccounts: 10:10
568=18/03/2010 11:36:37 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
569=18/03/2010 11:36:38 AM:  CheckSchedules
570=18/03/2010 11:36:38 AM:  Processor: 2
571=18/03/2010 11:36:38 AM:  END: GetNumOnline
572=18/03/2010 11:36:38 AM:  START: EventFinishedCountingOnlineAccounts
573=18/03/2010 11:36:38 AM:  END: EventFinishedCountingOnlineAccounts
574=18/03/2010 11:36:39 AM:  CheckSchedules
575=18/03/2010 11:36:39 AM:  Processor: 4
576=18/03/2010 11:36:39 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
577=18/03/2010 11:36:40 AM:  CheckSchedules
578=18/03/2010 11:36:40 AM:  Processor: 5
579=18/03/2010 11:36:40 AM:  Checking port: 3724
580=18/03/2010 11:36:40 AM:  ReportPort: 3724 - True
581=18/03/2010 11:36:40 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
582=18/03/2010 11:36:40 AM:  Checking port: 8085
583=18/03/2010 11:36:40 AM:  ReportPort: 8085 - True
584=18/03/2010 11:36:41 AM:  CheckSchedules
585=18/03/2010 11:36:41 AM:  Processor: 2
586=18/03/2010 11:36:42 AM:  CheckSchedules
587=18/03/2010 11:36:42 AM:  Processor: 5
588=18/03/2010 11:36:42 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
589=18/03/2010 11:36:43 AM:  CheckSchedules
590=18/03/2010 11:36:43 AM:  Processor: 2
591=18/03/2010 11:36:43 AM:  END: GetNumOnline
592=18/03/2010 11:36:43 AM:  START: EventFinishedCountingOnlineAccounts
593=18/03/2010 11:36:43 AM:  END: EventFinishedCountingOnlineAccounts
594=18/03/2010 11:36:43 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
595=18/03/2010 11:36:44 AM:  CheckSchedules
596=18/03/2010 11:36:44 AM:  Processor: 8
597=18/03/2010 11:36:45 AM:  CheckSchedules
598=18/03/2010 11:36:45 AM:  Processor: 5
599=18/03/2010 11:36:45 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
600=18/03/2010 11:36:46 AM:  CheckSchedules
601=18/03/2010 11:36:46 AM:  Processor: 4
602=18/03/2010 11:36:46 AM:  Checking port: 3724
603=18/03/2010 11:36:46 AM:  ReportPort: 3724 - True
604=18/03/2010 11:36:46 AM:  START: GetNumAccounts
605=18/03/2010 11:36:46 AM:  END: GetNumAccounts
606=18/03/2010 11:36:46 AM:  START: EventFinishedCountingAccounts: 10:10
607=18/03/2010 11:36:46 AM:  END: EventFinishedCountingAccounts: 10:10
608=18/03/2010 11:36:46 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
609=18/03/2010 11:36:46 AM:  Checking port: 8085
610=18/03/2010 11:36:46 AM:  ReportPort: 8085 - True
611=18/03/2010 11:36:47 AM:  CheckSchedules
612=18/03/2010 11:36:47 AM:  Processor: 2
613=18/03/2010 11:36:48 AM:  CheckSchedules
614=18/03/2010 11:36:48 AM:  Processor: 2
615=18/03/2010 11:36:48 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
616=18/03/2010 11:36:48 AM:  END: GetNumOnline
617=18/03/2010 11:36:48 AM:  START: EventFinishedCountingOnlineAccounts
618=18/03/2010 11:36:48 AM:  END: EventFinishedCountingOnlineAccounts
619=18/03/2010 11:36:49 AM:  CheckSchedules
620=18/03/2010 11:36:49 AM:  Processor: 2
621=18/03/2010 11:36:49 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
622=18/03/2010 11:36:50 AM:  CheckSchedules
623=18/03/2010 11:36:50 AM:  Processor: 2
624=18/03/2010 11:36:51 AM:  CheckSchedules
625=18/03/2010 11:36:51 AM:  Processor: 4
626=18/03/2010 11:36:51 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
627=18/03/2010 11:36:52 AM:  CheckSchedules
628=18/03/2010 11:36:52 AM:  Processor: 2
629=18/03/2010 11:36:52 AM:  Checking port: 3724
630=18/03/2010 11:36:52 AM:  ReportPort: 3724 - True
631=18/03/2010 11:36:52 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
632=18/03/2010 11:36:52 AM:  Checking port: 8085
633=18/03/2010 11:36:52 AM:  ReportPort: 8085 - True
634=18/03/2010 11:36:53 AM:  CheckSchedules
635=18/03/2010 11:36:53 AM:  Processor: 5
636=18/03/2010 11:36:53 AM:  END: GetNumOnline
637=18/03/2010 11:36:53 AM:  START: EventFinishedCountingOnlineAccounts
638=18/03/2010 11:36:53 AM:  END: EventFinishedCountingOnlineAccounts
639=18/03/2010 11:36:54 AM:  CheckSchedules
640=18/03/2010 11:36:54 AM:  Processor: 5
641=18/03/2010 11:36:54 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
642=18/03/2010 11:36:55 AM:  CheckSchedules
643=18/03/2010 11:36:55 AM:  Processor: 2
644=18/03/2010 11:36:55 AM:  START: GetNumAccounts
645=18/03/2010 11:36:55 AM:  END: GetNumAccounts
646=18/03/2010 11:36:55 AM:  START: EventFinishedCountingAccounts: 10:10
647=18/03/2010 11:36:55 AM:  END: EventFinishedCountingAccounts: 10:10
648=18/03/2010 11:36:55 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
649=18/03/2010 11:36:56 AM:  CheckSchedules
650=18/03/2010 11:36:56 AM:  Processor: 5
651=18/03/2010 11:36:57 AM:  CheckSchedules
652=18/03/2010 11:36:57 AM:  Processor: 2
653=18/03/2010 11:36:57 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
654=18/03/2010 11:36:58 AM:  CheckSchedules
655=18/03/2010 11:36:58 AM:  Processor: 5
656=18/03/2010 11:36:58 AM:  Checking port: 3724
657=18/03/2010 11:36:58 AM:  ReportPort: 3724 - True
658=18/03/2010 11:36:58 AM:  END: GetNumOnline
659=18/03/2010 11:36:58 AM:  START: EventFinishedCountingOnlineAccounts
660=18/03/2010 11:36:58 AM:  END: EventFinishedCountingOnlineAccounts
661=18/03/2010 11:36:58 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
662=18/03/2010 11:36:58 AM:  Checking port: 8085
663=18/03/2010 11:36:58 AM:  ReportPort: 8085 - True
664=18/03/2010 11:36:59 AM:  CheckSchedules
665=18/03/2010 11:36:59 AM:  Processor: 5
666=18/03/2010 11:37:00 AM:  CheckSchedules
667=18/03/2010 11:37:00 AM:  Processor: 3
668=18/03/2010 11:37:00 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
669=18/03/2010 11:37:01 AM:  CheckSchedules
670=18/03/2010 11:37:01 AM:  Processor: 3
671=18/03/2010 11:37:01 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
672=18/03/2010 11:37:02 AM:  CheckSchedules
673=18/03/2010 11:37:02 AM:  Processor: 4
674=18/03/2010 11:37:03 AM:  CheckSchedules
675=18/03/2010 11:37:03 AM:  Processor: 3
676=18/03/2010 11:37:03 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
677=18/03/2010 11:37:03 AM:  END: GetNumOnline
678=18/03/2010 11:37:03 AM:  START: EventFinishedCountingOnlineAccounts
679=18/03/2010 11:37:03 AM:  END: EventFinishedCountingOnlineAccounts
680=18/03/2010 11:37:04 AM:  CheckSchedules
681=18/03/2010 11:37:04 AM:  Processor: 3
682=18/03/2010 11:37:04 AM:  Checking port: 3724
683=18/03/2010 11:37:04 AM:  ReportPort: 3724 - True
684=18/03/2010 11:37:04 AM:  START: GetNumAccounts
685=18/03/2010 11:37:04 AM:  END: GetNumAccounts
686=18/03/2010 11:37:04 AM:  START: EventFinishedCountingAccounts: 10:10
687=18/03/2010 11:37:04 AM:  END: EventFinishedCountingAccounts: 10:10
688=18/03/2010 11:37:04 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
689=18/03/2010 11:37:04 AM:  Checking port: 8085
690=18/03/2010 11:37:04 AM:  ReportPort: 8085 - True
691=18/03/2010 11:37:05 AM:  CheckSchedules
692=18/03/2010 11:37:05 AM:  Processor: 4
693=18/03/2010 11:37:06 AM:  CheckSchedules
694=18/03/2010 11:37:06 AM:  Processor: 2
695=18/03/2010 11:37:06 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
696=18/03/2010 11:37:07 AM:  CheckSchedules
697=18/03/2010 11:37:07 AM:  Processor: 6
698=18/03/2010 11:37:07 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
699=18/03/2010 11:37:08 AM:  CheckSchedules
700=18/03/2010 11:37:08 AM:  Processor: 4
701=18/03/2010 11:37:08 AM:  END: GetNumOnline
702=18/03/2010 11:37:08 AM:  START: EventFinishedCountingOnlineAccounts
703=18/03/2010 11:37:08 AM:  END: EventFinishedCountingOnlineAccounts
704=18/03/2010 11:37:09 AM:  CheckSchedules
705=18/03/2010 11:37:09 AM:  Processor: 3
706=18/03/2010 11:37:09 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
707=18/03/2010 11:37:10 AM:  CheckSchedules
708=18/03/2010 11:37:10 AM:  Processor: 1
709=18/03/2010 11:37:10 AM:  Checking port: 3724
710=18/03/2010 11:37:10 AM:  ReportPort: 3724 - True
711=18/03/2010 11:37:10 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
712=18/03/2010 11:37:10 AM:  Checking port: 8085
713=18/03/2010 11:37:10 AM:  ReportPort: 8085 - True
714=18/03/2010 11:37:11 AM:  CheckSchedules
715=18/03/2010 11:37:11 AM:  Processor: 5
716=18/03/2010 11:37:12 AM:  CheckSchedules
717=18/03/2010 11:37:12 AM:  Processor: 5
718=18/03/2010 11:37:12 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
719=18/03/2010 11:37:13 AM:  CheckSchedules
720=18/03/2010 11:37:13 AM:  Processor: 2
721=18/03/2010 11:37:13 AM:  END: GetNumOnline
722=18/03/2010 11:37:13 AM:  START: EventFinishedCountingOnlineAccounts
723=18/03/2010 11:37:13 AM:  END: EventFinishedCountingOnlineAccounts
724=18/03/2010 11:37:13 AM:  START: GetNumAccounts
725=18/03/2010 11:37:13 AM:  END: GetNumAccounts
726=18/03/2010 11:37:13 AM:  START: EventFinishedCountingAccounts: 10:10
727=18/03/2010 11:37:13 AM:  END: EventFinishedCountingAccounts: 10:10
728=18/03/2010 11:37:13 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
729=18/03/2010 11:37:14 AM:  CheckSchedules
730=18/03/2010 11:37:14 AM:  Processor: 5
731=18/03/2010 11:37:15 AM:  CheckSchedules
732=18/03/2010 11:37:15 AM:  Processor: 3
733=18/03/2010 11:37:15 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
734=18/03/2010 11:37:16 AM:  CheckSchedules
735=18/03/2010 11:37:16 AM:  Processor: 2
736=18/03/2010 11:37:16 AM:  Checking port: 3724
737=18/03/2010 11:37:16 AM:  ReportPort: 3724 - True
738=18/03/2010 11:37:16 AM:  Checking port: 8085
739=18/03/2010 11:37:16 AM:  ReportPort: 8085 - True
740=18/03/2010 11:37:16 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
741=18/03/2010 11:37:17 AM:  CheckSchedules
742=18/03/2010 11:37:17 AM:  Processor: 6
743=18/03/2010 11:37:17 AM:  START: GetNumCharacters
744=18/03/2010 11:37:17 AM:  END: GetNumCharacters
745=18/03/2010 11:37:17 AM:  START: EventFinishedCountingCharacters: 33:33
746=18/03/2010 11:37:17 AM:  END: EventFinishedCountingCharacters: 33:33
747=18/03/2010 11:37:18 AM:  CheckSchedules
748=18/03/2010 11:37:18 AM:  Processor: 4
749=18/03/2010 11:37:18 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
750=18/03/2010 11:37:18 AM:  END: GetNumOnline
751=18/03/2010 11:37:18 AM:  START: EventFinishedCountingOnlineAccounts
752=18/03/2010 11:37:18 AM:  END: EventFinishedCountingOnlineAccounts
753=18/03/2010 11:37:19 AM:  CheckSchedules
754=18/03/2010 11:37:19 AM:  Processor: 4
755=18/03/2010 11:37:19 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
756=18/03/2010 11:37:20 AM:  CheckSchedules
757=18/03/2010 11:37:20 AM:  Processor: 4
758=18/03/2010 11:37:21 AM:  CheckSchedules
759=18/03/2010 11:37:21 AM:  Processor: 2
760=18/03/2010 11:37:21 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
761=18/03/2010 11:37:22 AM:  CheckSchedules
762=18/03/2010 11:37:22 AM:  Processor: 5
763=18/03/2010 11:37:22 AM:  Checking port: 3724
764=18/03/2010 11:37:22 AM:  ReportPort: 3724 - True
765=18/03/2010 11:37:22 AM:  START: GetNumAccounts
766=18/03/2010 11:37:22 AM:  END: GetNumAccounts
767=18/03/2010 11:37:22 AM:  START: EventFinishedCountingAccounts: 10:10
768=18/03/2010 11:37:22 AM:  END: EventFinishedCountingAccounts: 10:10
769=18/03/2010 11:37:22 AM:  Checking port: 8085
770=18/03/2010 11:37:22 AM:  ReportPort: 8085 - True
771=18/03/2010 11:37:22 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
772=18/03/2010 11:37:23 AM:  CheckSchedules
773=18/03/2010 11:37:23 AM:  Processor: 5
774=18/03/2010 11:37:23 AM:  END: GetNumOnline
775=18/03/2010 11:37:23 AM:  START: EventFinishedCountingOnlineAccounts
776=18/03/2010 11:37:23 AM:  END: EventFinishedCountingOnlineAccounts
777=18/03/2010 11:37:24 AM:  CheckSchedules
778=18/03/2010 11:37:24 AM:  Processor: 3
779=18/03/2010 11:37:24 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
780=18/03/2010 11:37:25 AM:  CheckSchedules
781=18/03/2010 11:37:25 AM:  Processor: 2
782=18/03/2010 11:37:25 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
783=18/03/2010 11:37:26 AM:  CheckSchedules
784=18/03/2010 11:37:26 AM:  Processor: 3
785=18/03/2010 11:37:27 AM:  CheckSchedules
786=18/03/2010 11:37:27 AM:  Processor: 2
787=18/03/2010 11:37:27 AM:  GetPID: C:\Sources\TriniGuard3\TriniGuard\bin\Debug\TriniGuard3.EXE
788=18/03/2010 11:37:28 AM:  CheckSchedules
789=18/03/2010 11:37:28 AM:  Processor: 2
790=18/03/2010 11:37:28 AM:  Checking port: 3724
791=18/03/2010 11:37:28 AM:  ReportPort: 3724 - True
